ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Product_importance_encoded,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Gender_M,Cost_per_gram,Discount_percentage,Customer_engagement,Is_expensive,Prior_purchases_category_encoded
6523,-0.5,5,0.6829268292682927,2.5,0.3333333333333333,0.0143279862949696,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6732800814880558,19.80676328502415,-2.5,1,1
6524,-0.5,3,0.573170731707317,2.5,0.5,-0.0012459118517364,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.573885742755759,31.782945736434108,-1.5,1,1
6525,-0.5,1,0.573170731707317,2.5,0.3333333333333333,0.3423142812646005,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4270018874918996,21.18863049095607,-0.5,1,1
6526,0.0,4,-0.4512195121951219,2.5,-0.1666666666666666,0.4055443077402273,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.3210283088980474,-30.37037037037036,0.0,0,1
6527,0.0,2,-0.8780487804878049,2.5,0.3333333333333333,0.04080361314437,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8436257997175213,273.3333333333333,0.0,0,1
6528,0.5,3,0.0975609756097561,0.0,0.5,0.1395421273944868,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.08561418947522809,45.55555555555556,1.5,1,2
6529,0.0,5,-0.3414634146341463,2.5,-1.0,0.0647874162902974,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3206869365753771,-151.85185185185185,0.0,0,1
6530,-0.5,3,-0.4512195121951219,0.0,0.5,0.3815605045942999,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.32660134007494956,91.11111111111111,-1.5,0,2
6531,0.0,4,0.4512195121951219,1.0,-1.0,0.0320822301822146,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4371933737445115,-68.90756302521008,0.0,1,0
6532,-0.5,3,0.3170731707317073,2.5,-0.6666666666666666,0.0735087992524528,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2953615014171323,-50.61728395061728,-1.5,1,1
6533,-0.5,5,0.5609756097560976,1.0,0.1666666666666666,0.0040492135181435,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5587132604690404,10.677083333333329,-2.5,1,0
6534,0.0,2,-0.0975609756097561,2.5,0.0,0.4142656907023828,1,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.06898348468122938,0.0,0.0,0,1
6535,0.0,5,0.3414634146341463,-1.0,-0.5,0.3712817318174739,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.24901040151798448,-37.27272727272727,0.0,1,2
6536,-0.5,2,-0.2439024390243902,0.0,-0.6666666666666666,0.5077090795826196,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.16177022631707566,-88.17204301075269,-1.0,0,2
6537,0.5,2,0.2195121951219512,0.0,-1.0,-0.9225977262108706,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8359915591107607,-82.0,1.0,1,2
6538,1.0,4,0.7926829268292683,1.0,-1.0,-0.9042205263977574,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.276125322228836,-55.78231292517006,4.0,1,0
6539,1.0,3,0.4512195121951219,1.0,-1.0,-0.9092041738047032,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.969606325565821,-68.90756302521008,3.0,1,0
6540,1.0,2,1.048780487804878,2.0,-0.6666666666666666,-0.7640554430774023,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.445029380986879,-32.53968253968254,2.0,1,0
6541,1.5,5,-0.9878048780487804,2.0,0.0,-0.9064008721382962,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-10.553569254494542,0.0,7.5,0,0
6542,1.0,4,0.8414634146341463,1.0,0.5,-0.8213673882572808,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.7105811555064125,27.1523178807947,4.0,1,0
6543,1.5,5,1.0,1.0,-0.8333333333333334,-0.7244977417847688,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.629734313171284,-41.66666666666667,7.5,1,0
6544,1.0,1,0.573170731707317,1.0,0.1666666666666666,-0.8176296527020713,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.1428943367145026,10.59431524547803,1.0,1,0
6545,1.0,3,0.8780487804878049,1.0,-0.3333333333333333,-0.7472356330789597,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.4737838690771383,-17.74891774891775,3.0,1,0
6546,1.0,5,1.024390243902439,1.0,-0.6666666666666666,-0.8188755645538078,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.655726359499194,-32.93172690763052,5.0,1,0
6547,1.0,3,0.8902439024390244,1.0,0.1666666666666666,-0.7160878367855474,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.1356314303680612,8.817204301075265,3.0,1,0
6548,1.0,2,0.4512195121951219,1.0,-0.1666666666666666,-0.7117271453044697,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5652514790950176,-11.484593837535009,2.0,1,0
6549,0.5,4,0.2073170731707317,2.0,0.5,-0.9039090484348232,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.1575087955093486,41.41414141414141,2.0,1,0
6550,0.5,1,0.4268292682926829,2.0,-1.0,-0.7771375175206354,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9152136489918359,-70.08547008547009,0.5,1,0
6551,0.5,5,0.3658536585365853,2.0,-0.3333333333333333,-0.7357109484503971,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.3842936602612927,-24.404761904761905,2.5,1,0
6552,1.5,3,0.6097560975609756,1.0,-0.6666666666666666,-0.8886466282510512,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.475865597816817,-41.41414141414141,4.5,1,0
6553,0.5,4,0.4878048780487805,2.0,0.0,-0.8110886154804547,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.5821888886654736,0.0,2.0,1,0
6554,0.0,1,0.6097560975609756,2.5,0.0,-0.9786637595390126,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,28.57842264554035,0.0,0.0,1,1
6555,1.0,2,1.1585365853658536,1.0,-0.1666666666666666,-0.8764989876966205,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.38078614707963,-7.721280602636534,2.0,1,0
6556,0.5,1,1.024390243902439,1.0,-0.5,-0.80921974770285,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.369477351916376,-24.69879518072289,0.5,1,0
6557,0.5,3,0.6219512195121951,2.0,-0.1666666666666666,-0.6914810777137518,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.015925684244223,-10.27568922305764,1.5,1,0
6558,1.0,2,0.3902439024390244,1.0,0.0,-0.8883351502881172,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.494778378746132,0.0,2.0,1,0
6559,0.5,5,0.0975609756097561,2.0,-0.5,-0.8839744588070394,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8408577508593877,-45.55555555555556,2.5,1,0
6560,1.5,1,0.4390243902439024,1.0,0.3333333333333333,-0.7036287182681825,1,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.4813324276174973,23.163841807909606,1.5,1,0
6561,1.0,5,0.6707317073170732,1.0,-0.8333333333333334,-0.9051549602865596,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.071869117705948,-49.87834549878345,5.0,1,0
6562,1.0,2,-0.6463414634146342,1.0,0.3333333333333333,-0.8634169132533873,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.732221820507829,94.25287356321839,2.0,0,0
6563,0.0,3,0.5121951219512195,2.0,-0.3333333333333333,-0.8148263510356643,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.766025969763483,-22.043010752688172,0.0,1,0
6564,0.5,1,1.0853658536585369,2.0,-0.5,-0.9780408036131444,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,49.426483307386306,-23.976608187134495,0.5,1,0
6565,0.5,3,0.524390243902439,2.0,-0.6666666666666666,-0.6840056066033328,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.659492240560651,-43.73333333333333,1.5,1,0
6566,0.5,2,0.5487804878048781,2.0,-0.6666666666666666,-0.7553340601152468,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.2429786837651955,-43.044619422572175,1.0,1,0
6567,0.0,4,0.4268292682926829,2.5,-1.0,-0.8568758760317707,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9822314817272217,-70.08547008547009,0.0,1,1
6568,1.0,2,0.9146341463414634,1.0,-0.6666666666666666,-0.9447126615791932,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.54328409481276,-34.81953290870488,2.0,1,0
6569,1.0,2,1.146341463414634,2.0,-0.1666666666666666,-0.9440897056533252,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.503227121407757,-7.765151515151511,2.0,1,0
6570,1.0,3,1.0121951219512195,1.0,-0.8333333333333334,-0.8188755645538078,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.588396283790869,-41.41414141414141,3.0,1,0
6571,0.0,2,0.5,2.0,-1.0,-0.8708923843638062,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.8727382388419773,-66.66666666666666,0.0,1,0
6572,1.0,4,0.6341463414634146,1.0,0.3333333333333333,-0.9020401806572184,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.47353522819806,20.398009950248756,4.0,1,0
6573,1.5,5,1.0731707317073171,1.0,-0.6666666666666666,-0.7948917614078804,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.232216604626184,-32.15686274509804,7.5,1,0
6574,0.0,4,0.1097560975609756,2.0,-0.5,-0.8736956860302134,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.868981384018526,-45.05494505494505,0.0,1,0
6575,1.0,1,0.573170731707317,1.0,-0.1666666666666666,-0.7618750973368634,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.407017180047536,-10.59431524547803,1.0,1,0
6576,0.0,1,0.7195121951219512,2.0,0.0,-0.6936614234542906,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.348748248539933,0.0,0.0,1,0
6577,1.0,5,0.5609756097560976,1.0,-0.8333333333333334,-0.9120074754711104,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.37526440751133,-53.385416666666664,5.0,1,0
6578,0.5,1,0.6341463414634146,2.0,0.3333333333333333,-0.7154648808596792,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2287102673982404,20.398009950248756,0.5,1,0
6579,-1.0,1,-0.6097560975609756,2.0,0.1666666666666666,-0.704874630119919,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0660917690971106,42.708333333333314,-1.0,0,0
6580,0.5,5,0.3170731707317073,2.5,0.3333333333333333,-0.9444011836162592,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.702876272460213,25.30864197530864,2.5,1,1
6581,1.0,5,1.1097560975609757,1.0,0.5,-0.8506463167730883,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.430389887840486,23.699421965317917,5.0,1,0
6582,0.5,3,0.4146341463414634,2.0,0.0,-0.8328920728858433,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.4812356511263154,0.0,1.5,1,0
6583,1.5,2,0.7926829268292683,1.0,-1.0,-0.8313346830711728,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.699738756390335,-55.78231292517006,3.0,1,0
6584,0.5,2,0.3658536585365853,2.5,0.0,-0.8827285469553029,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.1197162569235246,0.0,1.0,1,1
6585,0.5,1,0.6463414634146342,2.0,-0.5,-0.9506307428749416,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.091982765253533,-30.37037037037037,0.5,1,0
6586,1.5,2,0.7439024390243902,1.0,-0.1666666666666666,-0.8210559102943467,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.157178033921331,-9.557109557109554,3.0,1,0
6587,1.0,4,1.0365853658536586,1.0,0.3333333333333333,-0.969630898613923,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,34.1328955597248,16.367265469061877,4.0,1,0
6588,1.0,1,0.4878048780487805,1.0,-0.6666666666666666,-0.8288428593676997,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.8500410572804546,-44.80874316939891,1.0,1,0
6589,1.0,1,0.7195121951219512,1.0,-0.1666666666666666,-0.8176296527020713,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.945335443960759,-9.692671394799051,1.0,1,0
6590,0.5,3,0.048780487804878,2.0,-0.1666666666666666,-0.8942532315838655,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4612953051474548,-15.891472868217047,1.5,1,0
6591,0.5,4,0.6463414634146342,2.0,0.5,-0.720137050303691,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.309492786079781,30.37037037037037,2.0,1,0
6592,1.0,2,0.5487804878048781,1.0,-0.1666666666666666,-0.9602865597258994,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.818507890961259,-10.76115485564304,2.0,1,0
6593,1.5,4,0.7073170731707317,1.0,-0.6666666666666666,-0.7301043451175829,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.620705670415042,-39.04761904761905,6.0,1,0
6594,0.5,4,0.8170731707317073,1.0,0.1666666666666666,-0.9123189534340446,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.318697742927698,9.172259507829974,2.0,1,0
6595,1.0,2,0.6463414634146342,1.0,-1.0,-0.689612209936147,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.082367554734253,-60.74074074074074,2.0,1,0
6596,1.0,4,0.5609756097560976,1.0,0.5,-0.69210403363962,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.8219647902093592,32.03125,4.0,1,0
6597,1.5,2,0.573170731707317,1.0,0.3333333333333333,-0.6949073353060271,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.87867752337554,21.18863049095607,3.0,1,0
6598,0.0,1,0.0609756097560975,-1.0,-0.8333333333333334,-0.7466126771530914,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24064191164345547,-78.54406130268201,0.0,1,2
6599,0.0,3,0.6097560975609756,2.0,-0.6666666666666666,-0.7818096869646473,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.7946066398565486,-41.41414141414141,0.0,1,0
6600,1.5,3,1.170731707317073,2.0,-0.3333333333333333,-0.8054820121476406,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0186295377765635,-15.355805243445692,4.5,1,0
6601,1.0,4,1.0121951219512195,2.0,-0.1666666666666666,-0.7843015106681203,0,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.692638901118253,-8.282828282828278,4.0,1,0
6602,0.0,3,0.7317073170731707,2.0,-0.3333333333333333,-0.8213673882572808,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.096157526527315,-19.248826291079812,0.0,1,0
6603,0.5,5,0.3902439024390244,2.0,-0.1666666666666666,-0.964335773244043,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.942166364895083,-11.988304093567248,2.5,1,0
6604,0.5,3,0.0853658536585365,2.5,-0.6666666666666666,-0.6818252608627939,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2682986521495168,-61.423220973782776,1.5,1,1
6605,1.0,3,0.9878048780487804,1.0,0.5,-0.8266625136271609,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.698737755571626,25.153374233128833,3.0,1,0
6606,1.5,4,0.5487804878048781,1.0,-0.1666666666666666,-0.7637439651144682,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.322821036384392,-10.76115485564304,6.0,1,0
6607,0.0,4,-0.926829268292683,0.0,0.0,-0.7948917614078804,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-4.518732522177159,0.0,0.0,0,2
6608,-0.5,5,0.4390243902439024,-1.0,0.3333333333333333,-0.9169911228780564,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.288884821306,23.163841807909606,-2.5,1,2
6609,0.5,1,0.2682926829268293,2.5,-0.5,-0.7612521414109952,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1237490652793025,-39.42307692307692,0.5,1,1
6610,0.5,1,0.6463414634146342,2.0,0.5,-0.8235477339978197,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.662981938733774,30.37037037037037,0.5,1,0
6611,1.0,4,0.8414634146341463,1.0,-1.0,-0.8612365675128485,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.064014124989736,-54.3046357615894,4.0,1,0
6612,1.5,1,0.3658536585365853,1.0,0.1666666666666666,-0.7263666095623734,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.3370212529672247,12.202380952380949,1.5,1,0
6613,0.5,2,0.5609756097560976,2.0,0.3333333333333333,-0.7288584332658464,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0689399139827125,21.354166666666664,1.0,1,0
6614,0.5,1,0.7560975609756098,2.0,-0.3333333333333333,-0.8693349945491357,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.786534492281753,-18.98148148148148,0.5,1,0
6615,1.5,3,1.1341463414634143,1.0,-0.5,-0.7774489954835695,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.096118725358,-23.42857142857143,4.5,1,0
6616,1.0,5,0.6341463414634146,1.0,0.1666666666666666,-0.7600062295592587,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.6423450087842864,10.199004975124373,5.0,1,0
6617,0.5,2,0.2804878048780488,2.0,-0.1666666666666666,-0.9546799563930852,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.189045344061694,-13.01587301587301,1.0,1,0
6618,0.0,4,0.4512195121951219,2.5,-0.5,-0.7101697554897991,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5568406705023523,-34.45378151260504,0.0,1,1
6619,0.0,1,0.4024390243902439,2.5,-0.5,-0.8721382962155427,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.1474555123139534,-35.65217391304348,0.0,1,1
6620,-0.5,3,0.7926829268292683,1.0,-0.6666666666666666,0.1467061205419716,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6912694653226582,-37.188208616780045,-1.5,1,0
6621,0.5,5,0.1951219512195122,0.0,0.5,0.3158386544152001,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14828714034566076,41.83673469387755,2.5,1,2
6622,0.0,5,0.2439024390243902,0.0,-0.5,0.2962155427503504,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18816503195669945,-40.19607843137255,0.0,1,2
6623,1.0,5,-0.7560975609756098,1.0,0.1666666666666666,0.3743965114468151,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5501305879914323,68.33333333333331,5.0,0,0
6624,-0.5,4,-0.6585365853658537,1.0,0.3333333333333333,0.1819031303535274,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.5571832144728089,97.61904761904762,-2.0,0,0
6625,-0.5,2,0.5975609756097561,0.0,-0.6666666666666666,0.3594455692259772,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.43956226651280145,-41.730279898218825,-1.0,1,2
6626,0.0,1,-0.6097560975609756,0.0,-0.5,0.5485126927269895,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.39376887281897055,-128.125,0.0,0,2
6627,-0.5,3,-0.0609756097560975,-1.0,-1.0,0.2955925868244822,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0470638766971874,-106.49350649350649,-1.5,0,2
6628,0.5,1,0.3780487804878049,0.0,0.3333333333333333,0.1697554897990967,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32318615623914193,24.188790560471976,0.5,1,2
6629,-0.5,4,-0.5121951219512195,-1.0,-0.3333333333333333,0.5513159943933966,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.3301681435647807,-68.33333333333333,-2.0,0,2
6630,-1.0,5,-0.4146341463414634,2.5,0.0,0.2361002959040647,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.3354373004483478,0.0,-5.0,0,1
6631,-0.5,3,-0.8414634146341463,0.0,0.1666666666666666,0.1161812801744276,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7538770176316247,105.12820512820507,-1.5,0,2
6632,-0.5,4,0.4146341463414634,0.0,-0.1666666666666666,0.2438872449774178,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.33333740499042647,-11.781609195402295,-2.0,1,2
6633,0.5,4,0.3414634146341463,0.0,-0.5,0.2043295436847843,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2835298830164042,-37.27272727272727,2.0,1,2
6634,0.0,3,0.2804878048780488,0.0,0.1666666666666666,0.2790842547889737,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21928798187287854,13.01587301587301,0.0,1,2
6635,0.0,4,-0.1341463414634146,-1.0,-0.5,0.2005918081295748,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.11173351388462642,-57.746478873239425,0.0,0,2
6636,-0.5,4,-0.3414634146341463,1.0,-0.1666666666666666,0.079115402585267,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.31642900640292304,-25.308641975308632,-2.0,0,0
6637,0.0,1,-0.7195121951219512,2.0,-1.0,0.5721850179099829,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4576510950845021,-356.52173913043475,0.0,0,0
6638,-0.5,4,-0.7439024390243902,1.0,-0.3333333333333333,0.4532004360691481,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.5119062866761986,-130.15873015873015,-2.0,0,0
6639,-0.5,2,-0.1829268292682926,-1.0,0.5,0.1588537610964024,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.15785152139923486,61.19402985074627,-1.0,0,2
6640,0.0,5,0.0609756097560975,0.0,0.1666666666666666,0.1420339510979598,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05339211649309997,15.708812260536394,0.0,1,2
6641,0.0,1,-0.7073170731707317,-1.0,0.1666666666666666,0.4170689923687899,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.4991408865621792,56.94444444444442,0.0,0,2
6642,0.5,5,-0.9634146341463414,-1.0,-1.0,0.0545086435134714,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9136147342864656,-2733.333333333331,2.5,0,2
6643,-0.5,4,0.3658536585365853,0.0,-0.8333333333333334,0.3862326740383118,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2639193732685557,-61.011904761904766,-2.0,1,2
6644,0.5,1,-0.3780487804878049,0.0,0.5,0.272231739604423,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.29715402368860266,80.3921568627451,0.5,0,2
6645,0.0,3,0.5365853658536586,-1.0,-0.6666666666666666,0.1264600529512537,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4763465552531926,-43.386243386243386,0.0,1,2
6646,1.0,2,-0.5609756097560976,-1.0,-0.6666666666666666,0.5307584488397445,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.3664690599495272,-151.85185185185185,2.0,0,2
6647,0.5,1,-0.6463414634146342,-1.0,0.5,-0.012770596480299,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6547024036260239,141.37931034482762,0.5,0,2
6648,0.0,2,0.3902439024390244,-1.0,-0.8333333333333334,0.1083943311010746,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3520803846509731,-59.94152046783626,0.0,1,2
6649,-0.5,3,0.2195121951219512,1.0,-0.6666666666666666,0.5229714997663916,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1441341450943909,-54.666666666666664,-1.5,1,0
6650,-0.5,3,-0.7195121951219512,-1.0,-0.3333333333333333,0.4447905310699268,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.4980045062927723,-118.8405797101449,-1.5,0,2
6651,0.5,5,-0.6341463414634146,-1.0,-0.1666666666666666,0.5354306182837564,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.4130087897896932,-45.555555555555536,2.5,0,2
6652,0.0,3,-1.1097560975609757,1.0,-0.1666666666666666,0.00529512536988,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.1039107517333888,151.85185185185165,0.0,0,0
6653,-0.5,4,0.2560975609756097,-1.0,0.5,0.1326896122099361,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2260968567337261,39.80582524271845,-2.0,1,2
6654,0.5,1,-0.4268292682926829,-1.0,-0.6666666666666666,0.3949540570004672,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.30598087883301517,-116.31205673758865,0.5,0,2
6655,-0.5,5,-0.1463414634146341,-1.0,-0.6666666666666666,0.4974303068057935,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.09772839694075565,-78.09523809523809,-2.5,0,2
6656,0.0,5,0.7073170731707317,-1.0,-1.0,0.3828064164460364,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.51150838234365,-58.57142857142858,0.0,1,2
6657,0.0,2,-0.3536585365853658,0.0,-1.0,0.3703472979286715,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2580794935122893,-154.71698113207543,0.0,0,2
6658,-0.5,3,-0.3170731707317073,-1.0,-0.8333333333333334,0.0582463790686808,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.29962131409393566,-122.02380952380953,-1.5,0,2
6659,-0.5,2,0.4390243902439024,1.0,-0.6666666666666666,0.4049213518143591,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.31249036800311464,-46.32768361581921,-1.0,1,0
6660,0.5,3,0.1219512195121951,1.0,0.0,0.1258370970253854,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.108320484228497,0.0,1.5,1,0
6661,0.0,1,0.573170731707317,0.0,0.5,0.5587914655038156,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.36770199503373785,31.782945736434108,0.0,1,2
6662,-0.5,1,-0.1707317073170731,-1.0,0.1666666666666666,0.058557857031615,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.16128708145989795,20.098039215686264,-0.5,0,2
6663,0.0,1,-0.1707317073170731,1.0,-0.6666666666666666,0.5257748014327986,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.11189836610012519,-80.3921568627451,0.0,0,0
6664,-1.0,1,-0.8658536585365854,0.0,-0.5,0.1130665005450864,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.7778993062072779,-372.7272727272727,-1.0,0,2
