ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Product_importance_encoded,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Gender_M
5505,1.0,2,0.8292682926829268,1.0,0.1666666666666666,-0.8085967917769817,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5506,1.0,3,1.0975609756097562,2.0,0.5,-0.9017287026942844,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5507,1.0,5,1.0609756097560976,2.0,0.0,-0.91574521102632,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5508,1.5,1,1.0,1.0,-0.5,-0.8419249338109329,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5509,1.0,5,0.6097560975609756,1.0,-0.5,-0.7248092197477028,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5510,1.0,4,1.0975609756097562,1.0,-0.1666666666666666,-0.8743186419560816,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5511,1.0,2,1.1097560975609757,1.0,0.1666666666666666,-0.9761719358355396,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5512,1.0,2,1.1585365853658536,1.0,0.0,-0.6877433421585423,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5513,1.0,5,0.6341463414634146,1.0,-0.1666666666666666,-0.8836629808441053,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5514,0.0,1,0.2317073170731707,1.0,-0.8333333333333334,-0.7288584332658464,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5515,0.5,3,0.8902439024390244,1.0,-0.8333333333333334,-0.84472823547734,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
5516,1.0,5,0.6585365853658537,1.0,0.5,-0.9278928515807506,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5517,1.0,2,0.926829268292683,1.0,-0.8333333333333334,-0.9590406478741628,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5518,1.5,4,0.9390243902439024,1.0,-0.5,-0.9035975704718892,1,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5519,0.5,3,0.1585365853658536,2.0,-0.8333333333333334,-0.6802678710481234,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5520,-0.5,5,0.0975609756097561,-1.0,0.3333333333333333,-0.8808596791776981,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5521,1.0,5,1.0609756097560976,1.0,-0.8333333333333334,-0.687120386232674,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5522,1.0,2,1.0975609756097562,1.0,0.5,-0.6746612677153091,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5523,0.0,2,-0.9878048780487804,0.0,-0.8333333333333334,-0.9148107771375176,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5524,0.0,1,0.048780487804878,2.0,-0.3333333333333333,-0.9067123501012304,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5525,0.5,5,1.0975609756097562,2.0,0.1666666666666666,-0.6852515184550693,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5526,1.0,1,0.5609756097560976,1.0,0.3333333333333333,-0.763432487151534,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5527,1.0,5,0.4634146341463415,1.0,0.3333333333333333,-0.8375642423298552,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5528,0.0,2,0.4756097560975609,2.0,-0.3333333333333333,-0.7279239993770441,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5529,1.0,4,0.4146341463414634,1.0,-0.1666666666666666,-0.7157763588226133,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5530,0.5,3,0.2804878048780488,2.0,-0.5,-0.7525307584488398,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5531,0.5,3,0.6097560975609756,2.0,-0.3333333333333333,-0.8565643980688367,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5532,1.0,1,1.146341463414634,1.0,-1.0,-0.9135648652857812,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5533,1.5,3,0.6829268292682927,1.0,0.5,-0.9151222551004516,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5534,1.0,3,0.6707317073170732,1.0,-0.1666666666666666,-0.7248092197477028,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5535,1.0,1,0.6951219512195121,1.0,0.3333333333333333,-0.8867777604734465,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5536,1.5,1,0.3658536585365853,2.0,-0.6666666666666666,-0.8506463167730883,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5537,1.0,2,0.3780487804878049,1.0,0.1666666666666666,-0.6992680267871048,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5538,0.5,4,0.0609756097560975,2.0,-0.3333333333333333,-0.859990655661112,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5539,1.0,2,0.524390243902439,1.0,-0.5,-0.6914810777137518,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5540,-0.5,3,0.1463414634146341,0.0,-0.5,0.2800186886777761,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5541,0.0,4,-0.1707317073170731,-1.0,-0.3333333333333333,0.5089549914343561,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5542,0.0,4,0.5609756097560976,-1.0,-0.6666666666666666,0.5145615947671702,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5543,-0.5,4,-0.8780487804878049,-1.0,0.0,0.3728391216321445,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5544,0.5,3,-0.2560975609756097,2.0,-0.6666666666666666,0.5416601775424389,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5545,0.5,2,-0.4146341463414634,0.0,-1.0,0.1576078492446659,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0
5546,0.0,3,0.2195121951219512,0.0,0.1666666666666666,0.3578881794113066,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5547,-0.5,2,-0.8048780487804879,-1.0,-1.0,-0.0049836474069459,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5548,0.5,3,-0.1097560975609756,1.0,0.3333333333333333,0.0398691792555676,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5549,-0.5,4,-0.024390243902439,0.0,-0.6666666666666666,0.206198411462389,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5550,-0.5,4,-0.5609756097560976,-1.0,0.3333333333333333,0.3382650677464569,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5551,-0.5,5,-0.8414634146341463,-1.0,-0.8333333333333334,0.0258526709235321,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5552,-0.5,5,0.4756097560975609,0.0,0.3333333333333333,0.5700046721694441,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5553,-0.5,5,-0.8658536585365854,-1.0,-0.1666666666666666,0.0323937081451487,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5554,0.0,2,0.6463414634146342,2.0,0.3333333333333333,0.1778539168353839,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5555,1.0,1,-1.1097560975609757,2.0,-0.3333333333333333,0.3656751284846597,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5556,0.5,1,-1.3170731707317074,2.0,-0.5,0.0096558168509577,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5557,-1.0,2,0.4268292682926829,0.0,-0.6666666666666666,-0.0062295592586824,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5558,0.5,1,-0.4390243902439024,-1.0,-0.3333333333333333,0.0685251518455069,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5559,0.0,3,-0.8048780487804879,1.0,-1.0,0.0292789285158075,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5560,0.0,1,-0.8536585365853658,1.0,-0.1666666666666666,0.3264289051549603,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5561,-0.5,1,0.4268292682926829,-1.0,-0.8333333333333334,0.4432331412552562,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5562,0.5,5,-1.048780487804878,0.0,0.3333333333333333,0.3096090951565177,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5563,0.0,4,0.1707317073170731,1.0,-1.0,0.4435446192181903,0,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0
5564,-0.5,4,0.3414634146341463,-1.0,0.5,0.4391839277371126,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5565,0.0,2,0.7073170731707317,0.0,-1.0,0.2441987229403519,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5566,0.0,1,-0.5,-1.0,0.1666666666666666,0.231739604422987,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5567,-0.5,2,-0.3048780487804878,2.5,0.0,0.056066033328142,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5568,0.0,2,0.3780487804878049,-1.0,-0.6666666666666666,-0.0464102164771842,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5569,0.0,1,-0.0365853658536585,0.0,-0.3333333333333333,0.5008565643980688,1,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0
5570,-1.0,1,0.0,0.0,-1.0,0.0753776670300576,0,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5571,0.5,4,0.0121951219512195,-1.0,-1.0,0.473446503659866,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5572,-0.5,1,0.4146341463414634,-1.0,-1.0,0.4840367543996262,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5573,-0.5,1,0.1341463414634146,0.0,-0.8333333333333334,0.0420495249961065,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5574,0.5,1,-1.146341463414634,0.0,0.0,0.0722628874007164,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5575,0.5,2,0.3536585365853658,0.0,0.1666666666666666,-0.0049836474069459,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5576,-0.5,4,0.0,-1.0,0.5,0.2009032860925089,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5577,-0.5,1,-0.8536585365853658,0.0,0.1666666666666666,0.3339043762653792,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5578,-0.5,1,0.3414634146341463,2.5,0.5,0.4186263821834605,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5579,0.0,5,-0.6585365853658537,2.0,-0.6666666666666666,0.1554275035041271,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5580,0.5,5,-0.9146341463414634,1.0,-0.6666666666666666,0.0884597414732907,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5581,-0.5,1,0.0853658536585365,1.0,0.1666666666666666,0.567512848465971,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5582,0.5,5,0.6341463414634146,-1.0,0.0,0.4868400560660333,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5583,0.5,4,-0.902439024390244,1.0,0.5,0.1180501479520323,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5584,0.0,4,-0.975609756097561,-1.0,-1.0,0.3301666407101697,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5585,-0.5,3,0.5609756097560976,-1.0,0.0,0.4949384831023205,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5586,0.5,4,0.573170731707317,2.5,-0.5,0.3737735555209469,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5587,0.5,2,0.7317073170731707,1.0,0.0,0.2429528110886154,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5588,0.0,5,0.5975609756097561,0.0,-0.6666666666666666,-0.0401806572185017,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5589,0.0,4,-0.3048780487804878,1.0,0.3333333333333333,0.5260862793957327,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5590,0.0,5,0.524390243902439,-1.0,-0.6666666666666666,0.3877900638529824,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5591,0.5,5,-0.2317073170731707,1.0,-1.0,0.1037221616570627,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0
5592,-1.0,3,-0.1585365853658536,0.0,-0.3333333333333333,0.4933810932876499,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5593,0.0,4,0.6097560975609756,1.0,0.3333333333333333,0.3230026475626849,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0
5594,-0.5,2,-0.4146341463414634,-1.0,0.5,-0.0389347453667653,0,2,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5595,-0.5,1,0.073170731707317,0.0,-0.1666666666666666,0.4432331412552562,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5596,0.5,1,-1.2317073170731707,0.0,-0.1666666666666666,0.4236100295904065,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5597,0.0,2,-0.5609756097560976,-1.0,0.3333333333333333,0.4781186731038779,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5598,0.5,2,0.4512195121951219,0.0,0.3333333333333333,0.0464102164771842,1,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5599,0.0,2,0.3780487804878049,0.0,-0.8333333333333334,0.2136738825728079,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5600,0.0,4,-0.6097560975609756,1.0,-1.0,0.0672792399937704,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5601,-0.5,1,0.2195121951219512,-1.0,-0.5,0.5161189845818408,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5602,0.0,3,-0.926829268292683,0.0,-0.8333333333333334,0.376576857187354,0,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5603,0.0,2,0.2317073170731707,0.0,-0.6666666666666666,0.4955614390281888,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5604,0.0,4,-0.7804878048780488,-1.0,-1.0,0.1750506151689768,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5605,-0.5,5,0.4756097560975609,-1.0,0.0,0.5285781030992057,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0
5606,0.0,4,-0.4268292682926829,0.0,-0.3333333333333333,-0.0274100607382027,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5607,0.5,2,-0.9634146341463414,-1.0,-0.5,0.3912163214452577,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5608,-0.5,1,-0.5853658536585366,-1.0,0.3333333333333333,0.5307584488397445,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5609,-0.5,4,-0.2195121951219512,-1.0,-0.3333333333333333,0.0601152468462856,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5610,0.0,4,0.2926829268292683,-1.0,-0.5,0.058557857031615,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5611,-1.0,2,-0.6707317073170732,2.5,-0.1666666666666666,-0.0327051861080828,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5612,-0.5,5,0.1463414634146341,-1.0,-0.6666666666666666,0.0183771998131132,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5613,0.5,1,-0.3902439024390244,2.0,-0.1666666666666666,0.3890359757047189,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5614,0.5,5,-0.5,0.0,-0.5,0.3476094066344806,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5615,-0.5,2,0.524390243902439,2.0,-0.3333333333333333,-0.0059180812957483,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5616,-1.0,3,0.1097560975609756,0.0,0.3333333333333333,0.4684628562529201,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5617,0.0,2,-0.2439024390243902,0.0,-0.6666666666666666,0.3192649120074755,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5618,0.5,4,0.8170731707317073,0.0,0.5,0.4753153714374708,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5619,0.5,4,0.2682926829268293,0.0,-1.0,0.4865285781030992,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5620,-0.5,5,-0.5975609756097561,1.0,-0.1666666666666666,0.201214764055443,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5621,0.0,2,-0.1707317073170731,-1.0,0.1666666666666666,0.0227378912941909,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5622,-0.5,3,-0.5609756097560976,1.0,-0.8333333333333334,0.1220993614701759,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5623,0.0,3,0.6341463414634146,2.5,-0.3333333333333333,0.3301666407101697,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5624,-1.0,1,0.1463414634146341,-1.0,-1.0,0.4444790531069927,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5625,0.5,3,-0.8658536585365854,-1.0,-0.3333333333333333,0.455692259772621,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5626,0.0,2,-1.195121951219512,0.0,-0.8333333333333334,0.4525774801432798,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5627,0.0,4,-0.9146341463414634,-1.0,0.3333333333333333,0.0925089549914343,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5628,0.0,3,0.4146341463414634,-1.0,-0.8333333333333334,0.1716243575767014,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5629,0.5,4,-0.9634146341463414,-1.0,-0.3333333333333333,0.5248403675439962,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5630,0.0,4,0.6219512195121951,-1.0,0.3333333333333333,-0.0133935524061672,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5631,0.5,5,-0.4756097560975609,2.5,-0.8333333333333334,0.2635103566422676,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5632,1.0,2,0.5121951219512195,0.0,-1.0,0.089082697399159,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5633,0.5,4,0.0365853658536585,-1.0,-0.6666666666666666,0.5531848621710014,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5634,0.0,4,-0.1341463414634146,0.0,0.1666666666666666,0.0915745211026319,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5635,-0.5,4,-0.8414634146341463,-1.0,-0.3333333333333333,0.4248559414421429,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5636,-0.5,2,0.6585365853658537,0.0,0.3333333333333333,0.020557545553652,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5637,0.0,5,-0.0975609756097561,-1.0,0.5,0.0897056533250272,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5638,-0.5,2,0.0121951219512195,0.0,0.5,0.0152624201837719,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5639,0.0,1,-0.4512195121951219,0.0,-0.3333333333333333,0.0725743653636505,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5640,-0.5,3,-0.3780487804878049,0.0,-0.6666666666666666,0.432642890515496,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5641,0.0,2,0.1585365853658536,2.0,-0.1666666666666666,0.1460831646161034,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0
5642,0.0,1,-0.0609756097560975,1.0,-1.0,0.2828219903441831,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5643,0.0,4,-0.2560975609756097,0.0,-0.3333333333333333,0.2931007631210092,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5644,0.0,4,-0.8536585365853658,-1.0,-0.3333333333333333,0.0719514094377822,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5645,0.0,2,-0.2682926829268293,0.0,-0.6666666666666666,-0.0059180812957483,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5646,-1.0,3,0.4024390243902439,1.0,-0.3333333333333333,0.4908892695841769,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5647,-0.5,4,-0.1829268292682926,1.0,-0.1666666666666666,0.3295436847843015,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5648,1.0,5,0.7195121951219512,2.0,0.5,0.5005450864351347,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5649,-0.5,3,0.2195121951219512,1.0,-0.5,0.1597881949852048,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5650,-0.5,5,0.0,0.0,-0.1666666666666666,0.3644292166329232,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5651,0.5,1,-0.7073170731707317,-1.0,0.5,0.2918548512692727,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5652,0.0,3,-0.1707317073170731,0.0,-0.3333333333333333,0.2987073664538234,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5653,-0.5,5,-0.2195121951219512,0.0,0.3333333333333333,0.1843949540570004,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5654,0.5,3,-0.3048780487804878,0.0,0.0,0.5235944556922598,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5655,0.5,2,0.6341463414634146,-1.0,-0.6666666666666666,-0.0370658775891605,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5656,0.0,4,-0.1951219512195122,-1.0,-0.8333333333333334,0.4908892695841769,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5657,0.0,5,-0.8536585365853658,-1.0,-0.8333333333333334,0.2582152312723875,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5658,0.0,4,0.0365853658536585,2.0,-0.1666666666666666,0.5425946114312412,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5659,0.5,1,-0.5487804878048781,1.0,-0.5,0.1220993614701759,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0
5660,-0.5,1,-0.7439024390243902,1.0,-1.0,0.1429683849867621,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5661,0.0,4,-0.7560975609756098,-1.0,-0.3333333333333333,0.3659866064475938,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5662,0.5,5,0.3780487804878049,2.0,-0.5,0.1488864662825105,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5663,0.0,2,0.2804878048780488,0.0,-0.8333333333333334,0.3513471421896901,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5664,0.0,2,0.6341463414634146,-1.0,0.1666666666666666,0.4257903753309453,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5665,0.0,5,0.024390243902439,1.0,-1.0,0.0962466905466438,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5666,-0.5,4,-0.3414634146341463,0.0,-0.5,0.4211182058869335,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5667,0.5,3,0.8048780487804879,1.0,-0.5,0.3248715153402897,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5668,0.0,5,0.1829268292682926,-1.0,-1.0,0.2242641333125681,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5669,-0.5,2,0.1341463414634146,0.0,-0.6666666666666666,0.4298395888490889,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5670,-0.5,5,-0.7926829268292683,0.0,0.0,0.0647874162902974,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5671,0.5,5,-0.1707317073170731,0.0,-0.1666666666666666,0.0784924466593988,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
5672,0.0,2,0.3902439024390244,0.0,-1.0,0.518922286248248,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5673,-0.5,4,-0.7804878048780488,-1.0,-1.0,0.1847064320199345,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5674,-0.5,1,-0.4756097560975609,0.0,0.3333333333333333,0.5133156829154337,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5675,-0.5,5,-0.8902439024390244,0.0,0.5,0.5064631677308831,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5676,-0.5,4,-1.3658536585365857,0.0,0.3333333333333333,-0.0118361625914966,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5677,-0.5,1,-0.0609756097560975,0.0,0.1666666666666666,0.0679021959196386,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5678,0.0,4,0.8902439024390244,2.5,-0.1666666666666666,0.3529045320043606,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5679,-0.5,5,-0.024390243902439,-1.0,-0.6666666666666666,0.5021024762498053,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5680,-0.5,4,-0.1097560975609756,0.0,-1.0,0.391839277371126,0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5681,-0.5,1,-0.4146341463414634,-1.0,0.5,0.0158853761096402,0,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5682,0.5,4,0.1829268292682926,0.0,-1.0,0.4706432019934589,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5683,-1.0,2,-0.3902439024390244,0.0,-0.1666666666666666,-0.0115246846285625,1,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0
5684,0.0,1,-0.3780487804878049,0.0,-0.5,0.1993458962778383,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5685,-0.5,1,-0.024390243902439,0.0,0.5,0.5014795203239371,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5686,0.0,3,0.2560975609756097,2.5,-0.8333333333333334,0.1681980999844261,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5687,0.5,5,-0.048780487804878,1.0,0.3333333333333333,0.2902974614546021,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5688,0.5,2,-1.2560975609756098,1.0,0.0,0.0856564398068836,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5689,0.5,1,0.6829268292682927,1.0,0.0,0.3114779629341224,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5690,0.0,4,-0.9634146341463414,-1.0,-0.5,0.1666407101697554,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5691,-0.5,5,-0.8658536585365854,0.0,0.5,0.2716087836785547,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5692,0.0,1,0.024390243902439,-1.0,-0.3333333333333333,0.2834449462700514,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5693,0.5,1,-0.951219512195122,0.0,0.5,0.3610029590406479,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5694,-0.5,3,-0.8414634146341463,0.0,0.5,0.4818564086590873,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5695,0.5,3,-0.8780487804878049,1.0,-0.5,0.3011991901572963,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5696,0.0,2,-0.4756097560975609,0.0,0.0,0.2258215231272387,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5697,-0.5,1,-0.3780487804878049,-1.0,-0.3333333333333333,0.3675439962622644,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
